retrieved_date,local_mark_rows,local_unique_centres_in_marks,centre_list_rows,centre_list_unique_ids,centre_list_states,centre_list_cities,official_appeared_excluding_ufm,official_appeared_including_ufm,official_qualified,official_centres,official_cities,row_delta_vs_appeared_excluding_ufm,row_delta_vs_appeared_including_ufm,centre_count_match_official,mark_rows_exact_match_appeared_excluding_ufm,wayback_official_pdfs_hashed,verdict,centres_in_marks_missing_from_list_n,centres_in_list_missing_from_marks_n,press_rerevised_sha256
2026-07-25,2333162,4750,4750,4750,38,567,2333162,2333297,1315853,4750,571,0,-135,True,True,14,"PASS: reconstruction row count equals NTA re-revised appeared excluding UFM (2,333,162); centre count equals 4,750.",0,0,16f8551108358719ed77d4ccae5e22e4fd34195a55f34db17457931c9451fa05
