year,phase,serial_no,state_rank,candidate_category,allotted_category,college_code,college_name,course,seat_type,option_no,source_file
2025,1,1719,3655,BH,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,9,mbbs_p1_final.pdf
2025,1,1720,3656,GN,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,AM,19,mbbs_p1_final.pdf
2025,1,1721,3660,GN,,ALD,"Government Dental College, Alappuzha",BDS,XS,16,mbbs_p1_final.pdf
2025,1,1722,3664,MU,,ALD,"Government Dental College, Alappuzha",BDS,FL-MU,17,mbbs_p1_final.pdf
2025,1,1723,3667,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,19,mbbs_p1_final.pdf
2025,1,1724,3669,MU,,ALD,"Government Dental College, Alappuzha",BDS,FL-MU,7,mbbs_p1_final.pdf
2025,1,1725,3670,EZ,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,EZ,16,mbbs_p1_final.pdf
2025,1,1726,3673,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,14,mbbs_p1_final.pdf
2025,1,1727,3675,GN,,JMC,"Jubilee Mission Medical College, Thrisur",MBBS,AC,14,mbbs_p1_final.pdf
2025,1,1728,3676,EW,,JMC,"Jubilee Mission Medical College, Thrisur",MBBS,AC,14,mbbs_p1_final.pdf
2025,1,1729,3678,MU,,ALD,"Government Dental College, Alappuzha",BDS,FL-MU,17,mbbs_p1_final.pdf
2025,1,1730,3682,VK,,ALD,"Government Dental College, Alappuzha",BDS,FL-VK,14,mbbs_p1_final.pdf
2025,1,1731,3683,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,1732,3684,EW,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,EW,15,mbbs_p1_final.pdf
2025,1,1733,3691,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,6,mbbs_p1_final.pdf
2025,1,1734,3693,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,17,mbbs_p1_final.pdf
2025,1,1735,3695,GN,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,AM,20,mbbs_p1_final.pdf
2025,1,1736,3696,GN,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,AM,1,mbbs_p1_final.pdf
2025,1,1737,3697,BH,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,BH,7,mbbs_p1_final.pdf
2025,1,1738,3700,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AM,9,mbbs_p1_final.pdf
2025,1,1739,3701,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,14,mbbs_p1_final.pdf
2025,1,1740,3702,MU,,KND,"Government Dental College, Kannur",BDS,FL-MU,17,mbbs_p1_final.pdf
2025,1,1741,3704,EZ,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,EZ,15,mbbs_p1_final.pdf
2025,1,1742,3709,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,17,mbbs_p1_final.pdf
2025,1,1743,3714,EW,,KKD,"Govt. Dental College, Kozhikkode",BDS,EW,13,mbbs_p1_final.pdf
2025,1,1744,3717,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,1745,3721,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,18,mbbs_p1_final.pdf
2025,1,1746,3722,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AM,14,mbbs_p1_final.pdf
2025,1,1747,3727,SC,,KTM,"Govt. Medical College, Kottayam",MBBS,SC,1,mbbs_p1_final.pdf
2025,1,1748,3728,BH,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,BH,19,mbbs_p1_final.pdf
2025,1,1749,3732,GN,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,AM,8,mbbs_p1_final.pdf
2025,1,1750,3733,EZ,,KTD,"Govt. Dental College, Kottayam",BDS,EZ,13,mbbs_p1_final.pdf
2025,1,1751,3734,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,1752,3735,GN,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,AM,8,mbbs_p1_final.pdf
2025,1,1753,3738,GN,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,AM,8,mbbs_p1_final.pdf
2025,1,1754,3739,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AM,19,mbbs_p1_final.pdf
2025,1,1755,3742,EZ,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,EZ,13,mbbs_p1_final.pdf
2025,1,1756,3743,EZ,,ALD,"Government Dental College, Alappuzha",BDS,EZ,17,mbbs_p1_final.pdf
2025,1,1757,3744,GN,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,AM,19,mbbs_p1_final.pdf
2025,1,1758,3745,EZ,,KND,"Government Dental College, Kannur",BDS,EZ,5,mbbs_p1_final.pdf
2025,1,1759,3747,MU,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,AM,13,mbbs_p1_final.pdf
2025,1,1760,3751,EZ,,ALD,"Government Dental College, Alappuzha",BDS,EZ,16,mbbs_p1_final.pdf
2025,1,1761,3752,EW,,TVD,"Govt. Dental College, Thiruvananthapuram",BDS,EW,13,mbbs_p1_final.pdf
2025,1,1762,3753,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,14,mbbs_p1_final.pdf
2025,1,1763,3758,EZ,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,EZ,18,mbbs_p1_final.pdf
2025,1,1764,3761,GN,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,14,mbbs_p1_final.pdf
2025,1,1765,3763,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,15,mbbs_p1_final.pdf
2025,1,1766,3767,GN,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,AM,20,mbbs_p1_final.pdf
2025,1,1767,3772,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,1768,3778,EZ,,ALD,"Government Dental College, Alappuzha",BDS,EZ,17,mbbs_p1_final.pdf
2025,1,1769,3779,EW,,KTD,"Govt. Dental College, Kottayam",BDS,EW,13,mbbs_p1_final.pdf
2025,1,1770,3780,GN,,MMC,"Malankara Orthodox Syrian Church MediCollege, Kolenchery",MBBS,AC,9,mbbs_p1_final.pdf
2025,1,1771,3781,GN,,SIM,"Sree Narayana Institute of Medical Sciences, Chalakka, Ernakulam.",MBBS,AM,19,mbbs_p1_final.pdf
2025,1,1772,3783,BX,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,1773,3785,GN,,MMC,"Malankara Orthodox Syrian Church MediCollege, Kolenchery",MBBS,AC,14,mbbs_p1_final.pdf
2025,1,1774,3786,GN,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,AM,8,mbbs_p1_final.pdf
2025,1,1775,3791,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,19,mbbs_p1_final.pdf
2025,1,1776,3793,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,1777,3794,EW,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,AM,13,mbbs_p1_final.pdf
2025,1,1778,3795,MU,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,MU,18,mbbs_p1_final.pdf
2025,1,1779,3796,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,18,mbbs_p1_final.pdf
2025,1,1780,3802,EZ,,ALD,"Government Dental College, Alappuzha",BDS,FL-EZ,17,mbbs_p1_final.pdf
2025,1,1781,3804,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AM,4,mbbs_p1_final.pdf
2025,1,1782,3808,EZ,,ALD,"Government Dental College, Alappuzha",BDS,FL-EZ,17,mbbs_p1_final.pdf
2025,1,1783,3809,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,17,mbbs_p1_final.pdf
2025,1,1784,3811,GN,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,AM,20,mbbs_p1_final.pdf
2025,1,1785,3814,MU,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,13,mbbs_p1_final.pdf
2025,1,1786,3818,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,1787,3821,EZ,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,EZ,18,mbbs_p1_final.pdf
2025,1,1788,3822,BH,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,19,mbbs_p1_final.pdf
2025,1,1789,3823,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,4,mbbs_p1_final.pdf
2025,1,1790,3824,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,17,mbbs_p1_final.pdf
2025,1,1791,3826,GN,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,AM,20,mbbs_p1_final.pdf
2025,1,1792,3827,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AM,7,mbbs_p1_final.pdf
2025,1,1793,3829,LA,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,SM,13,mbbs_p1_final.pdf
2025,1,1794,3830,MU,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,AM,15,mbbs_p1_final.pdf
2025,1,1795,3836,GN,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,AM,17,mbbs_p1_final.pdf
2025,1,1796,3841,GN,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,AM,18,mbbs_p1_final.pdf
2025,1,1797,3842,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,1798,3843,GN,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,1799,3845,GN,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,AM,9,mbbs_p1_final.pdf
2025,1,1800,3847,BH,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AM,14,mbbs_p1_final.pdf
2025,1,1801,3848,GN,,MMC,"Malankara Orthodox Syrian Church MediCollege, Kolenchery",MBBS,AC,6,mbbs_p1_final.pdf
2025,1,1802,3851,GN,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,AM,8,mbbs_p1_final.pdf
2025,1,1803,3854,GN,,JMC,"Jubilee Mission Medical College, Thrisur",MBBS,NR,10,mbbs_p1_final.pdf
2025,1,1804,3858,EW,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,1805,3862,GN,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,AM,9,mbbs_p1_final.pdf
2025,1,1806,3863,VK,,KND,"Government Dental College, Kannur",BDS,VK,18,mbbs_p1_final.pdf
2025,1,1807,3864,EZ,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,EZ,15,mbbs_p1_final.pdf
2025,1,1808,3869,MU,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,AM,18,mbbs_p1_final.pdf
2025,1,1809,3870,MU,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,16,mbbs_p1_final.pdf
2025,1,1810,3871,MU,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,AM,13,mbbs_p1_final.pdf
2025,1,1811,3880,SC,,TCM,"Govt. Medical College, Thrissur",MBBS,SC #,1,mbbs_p1_final.pdf
2025,1,1812,3884,SC,,KKM,"Govt. Medical College, Kozhikkode",MBBS,SC,1,mbbs_p1_final.pdf
2025,1,1813,3887,DV,,KTM,"Govt. Medical College, Kottayam",MBBS,DV,2,mbbs_p1_final.pdf
2025,1,1814,3892,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,11,mbbs_p1_final.pdf
2025,1,1815,3893,GN,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,SM,18,mbbs_p1_final.pdf
2025,1,1816,3895,MU,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,15,mbbs_p1_final.pdf
2025,1,1817,3899,ST,,KKM,"Govt. Medical College, Kozhikkode",MBBS,ST,1,mbbs_p1_final.pdf
2025,1,1818,3900,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AM,14,mbbs_p1_final.pdf
2025,1,1819,3901,VK,,KND,"Government Dental College, Kannur",BDS,FL-VK,17,mbbs_p1_final.pdf
2025,1,1820,3904,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,13,mbbs_p1_final.pdf
2025,1,1821,3906,GN,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,SM,13,mbbs_p1_final.pdf
2025,1,1822,3909,EW,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,EW,18,mbbs_p1_final.pdf
2025,1,1823,3910,MU,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,MU,17,mbbs_p1_final.pdf
2025,1,1824,3911,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,8,mbbs_p1_final.pdf
2025,1,1825,3917,EZ,,SIM,"Sree Narayana Institute of Medical Sciences, Chalakka, Ernakulam.",MBBS,AM,18,mbbs_p1_final.pdf
2025,1,1826,3919,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,11,mbbs_p1_final.pdf
2025,1,1827,3920,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,16,mbbs_p1_final.pdf
2025,1,1828,3923,EZ,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,EZ,15,mbbs_p1_final.pdf
2025,1,1829,3927,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,9,mbbs_p1_final.pdf
2025,1,1830,3929,VK,,KND,"Government Dental College, Kannur",BDS,FL-VK,18,mbbs_p1_final.pdf
2025,1,1831,3930,EZ,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,EZ,17,mbbs_p1_final.pdf
2025,1,1832,3932,EZ,,KND,"Government Dental College, Kannur",BDS,EZ,17,mbbs_p1_final.pdf
2025,1,1833,3933,GN,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,AM,19,mbbs_p1_final.pdf
2025,1,1834,3941,MU,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,MU,13,mbbs_p1_final.pdf
2025,1,1835,3943,LA,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,LA,13,mbbs_p1_final.pdf
2025,1,1836,3948,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,14,mbbs_p1_final.pdf
2025,1,1837,3950,EZ,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,SM,19,mbbs_p1_final.pdf
2025,1,1838,3951,GN,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,SM,19,mbbs_p1_final.pdf
2025,1,1839,3952,EW,,TVD,"Govt. Dental College, Thiruvananthapuram",BDS,EW,13,mbbs_p1_final.pdf
2025,1,1840,3954,GN,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,AM,19,mbbs_p1_final.pdf
2025,1,1841,3955,KU,,KKM,"Govt. Medical College, Kozhikkode",MBBS,KU,1,mbbs_p1_final.pdf
2025,1,1842,3957,EZ,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,AM,20,mbbs_p1_final.pdf
2025,1,1843,3958,EZ,,KND,"Government Dental College, Kannur",BDS,EZ,17,mbbs_p1_final.pdf
2025,1,1844,3959,GN,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,AM,8,mbbs_p1_final.pdf
2025,1,1845,3960,GN,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,SM,14,mbbs_p1_final.pdf
2025,1,1846,3964,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,2,mbbs_p1_final.pdf
2025,1,1847,3965,BH,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,SM,18,mbbs_p1_final.pdf
2025,1,1848,3977,BH,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,12,mbbs_p1_final.pdf
2025,1,1849,3978,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,19,mbbs_p1_final.pdf
2025,1,1850,3980,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,2,mbbs_p1_final.pdf
2025,1,1851,3981,GN,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,SM,20,mbbs_p1_final.pdf
2025,1,1852,3991,DV,,TCM,"Govt. Medical College, Thrissur",MBBS,DV,2,mbbs_p1_final.pdf
2025,1,1853,3994,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,1854,3997,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,1855,4005,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,12,mbbs_p1_final.pdf
2025,1,1856,4009,BH,,TVD,"Govt. Dental College, Thiruvananthapuram",BDS,BH,13,mbbs_p1_final.pdf
2025,1,1857,4013,MU,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,SM,19,mbbs_p1_final.pdf
2025,1,1858,4014,MU,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,MU,13,mbbs_p1_final.pdf
2025,1,1859,4018,EZ,,KND,"Government Dental College, Kannur",BDS,EZ,17,mbbs_p1_final.pdf
2025,1,1860,4021,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,18,mbbs_p1_final.pdf
2025,1,1861,4022,BH,,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",MBBS,AM,10,mbbs_p1_final.pdf
2025,1,1862,4023,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,1863,4026,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,13,mbbs_p1_final.pdf
2025,1,1864,4032,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,19,mbbs_p1_final.pdf
2025,1,1865,4035,GN,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,AM,2,mbbs_p1_final.pdf
2025,1,1866,4038,GN,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,SM,10,mbbs_p1_final.pdf
2025,1,1867,4039,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AM,3,mbbs_p1_final.pdf
2025,1,1868,4041,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,2,mbbs_p1_final.pdf
2025,1,1869,4042,EZ,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,AM,20,mbbs_p1_final.pdf
2025,1,1870,4049,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,17,mbbs_p1_final.pdf
2025,1,1871,4053,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,1872,4055,EW,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,EW,13,mbbs_p1_final.pdf
2025,1,1873,4056,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,18,mbbs_p1_final.pdf
2025,1,1874,4057,EZ,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,AM,20,mbbs_p1_final.pdf
2025,1,1875,4061,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AM,9,mbbs_p1_final.pdf
2025,1,1876,4069,MU,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,SM,16,mbbs_p1_final.pdf
2025,1,1877,4070,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,14,mbbs_p1_final.pdf
2025,1,1878,4072,KN,,TVM,"Govt. Medical College, Thiruvananthapuram",MBBS,KN,1,mbbs_p1_final.pdf
2025,1,1879,4073,EZ,,KND,"Government Dental College, Kannur",BDS,FL-EZ,6,mbbs_p1_final.pdf
2025,1,1880,4076,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AM,7,mbbs_p1_final.pdf
2025,1,1881,4080,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,14,mbbs_p1_final.pdf
2025,1,1882,4081,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,1883,4084,MU,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,SM,15,mbbs_p1_final.pdf
2025,1,1884,4088,GN,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,AM,3,mbbs_p1_final.pdf
2025,1,1885,4090,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,1886,4091,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AM,4,mbbs_p1_final.pdf
2025,1,1887,4098,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,1888,4103,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,14,mbbs_p1_final.pdf
2025,1,1889,4104,GN,,SIM,"Sree Narayana Institute of Medical Sciences, Chalakka, Ernakulam.",MBBS,AM,9,mbbs_p1_final.pdf
2025,1,1890,4113,EZ,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,17,mbbs_p1_final.pdf
2025,1,1891,4114,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,15,mbbs_p1_final.pdf
2025,1,1892,4117,GN,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,AM,3,mbbs_p1_final.pdf
2025,1,1893,4119,MU,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,SM,16,mbbs_p1_final.pdf
2025,1,1894,4120,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,1895,4123,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,19,mbbs_p1_final.pdf
2025,1,1896,4127,GN,,KDM,"P K Das Institute of Medical Sciences, Ottapalam",MBBS,AM,9,mbbs_p1_final.pdf
2025,1,1897,4129,GN,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,AM,6,mbbs_p1_final.pdf
2025,1,1898,4130,EW,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,1899,4133,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,1900,4134,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,17,mbbs_p1_final.pdf
2025,1,1901,4135,EZ,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,16,mbbs_p1_final.pdf
2025,1,1902,4138,EZ,,KND,"Government Dental College, Kannur",BDS,FL-EZ,17,mbbs_p1_final.pdf
2025,1,1903,4141,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,18,mbbs_p1_final.pdf
2025,1,1904,4143,EZ,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,SM,15,mbbs_p1_final.pdf
2025,1,1905,4149,GN,,KDM,"P K Das Institute of Medical Sciences, Ottapalam",MBBS,AM,9,mbbs_p1_final.pdf
2025,1,1906,4151,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,1907,4152,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,1908,4153,GN,,KDM,"P K Das Institute of Medical Sciences, Ottapalam",MBBS,AM,13,mbbs_p1_final.pdf
2025,1,1909,4154,EZ,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,SM,14,mbbs_p1_final.pdf
2025,1,1910,4159,LA,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,1911,4160,EZ,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,SM,19,mbbs_p1_final.pdf
2025,1,1912,4162,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,1913,4163,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,18,mbbs_p1_final.pdf
2025,1,1914,4168,GN,,SIM,"Sree Narayana Institute of Medical Sciences, Chalakka, Ernakulam.",MBBS,AM,10,mbbs_p1_final.pdf
2025,1,1915,4169,MU,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,MU,15,mbbs_p1_final.pdf
2025,1,1916,4170,BH,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,SM,16,mbbs_p1_final.pdf
2025,1,1917,4174,GN,,KDM,"P K Das Institute of Medical Sciences, Ottapalam",MBBS,AM,13,mbbs_p1_final.pdf
2025,1,1918,4177,BH,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,SM,20,mbbs_p1_final.pdf
2025,1,1919,4178,EZ,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,SM,13,mbbs_p1_final.pdf
2025,1,1920,4179,LA,,BCM,"Believers Church Medical College Hospital, Thiruvalla",MBBS,LA,14,mbbs_p1_final.pdf
2025,1,1921,4180,GN,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,SM,16,mbbs_p1_final.pdf
2025,1,1922,4181,GN,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,AM,13,mbbs_p1_final.pdf
2025,1,1923,4187,EZ,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,SM,20,mbbs_p1_final.pdf
2025,1,1924,4189,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,1925,4191,GN,,SIM,"Sree Narayana Institute of Medical Sciences, Chalakka, Ernakulam.",MBBS,AM,13,mbbs_p1_final.pdf
2025,1,1926,4194,EZ,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,SM,16,mbbs_p1_final.pdf
2025,1,1927,4197,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,14,mbbs_p1_final.pdf
2025,1,1928,4198,MU,,EMC,"MES Medical College, Perinthalmanna, Malappuram",MBBS,MM,16,mbbs_p1_final.pdf
