year,phase,course,college_code,college_name,college_type,category,last_rank,other_categories_raw,source_file
2025,1,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,SC,16993,,mbbs_lrank_final.pdf
2025,1,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,ST,25833,,mbbs_lrank_final.pdf
2025,1,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,EW,,,mbbs_lrank_final.pdf
2025,1,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,SM,2197,"AC:4906, AM:1985, NC:15731, NR:12407",mbbs_lrank_final.pdf
2025,1,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,EZ,2229,,mbbs_lrank_final.pdf
2025,1,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,MU,2231,,mbbs_lrank_final.pdf
2025,1,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,LA,,,mbbs_lrank_final.pdf
2025,1,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,DV,6594,,mbbs_lrank_final.pdf
2025,1,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,VK,2876,,mbbs_lrank_final.pdf
2025,1,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,BH,,,mbbs_lrank_final.pdf
2025,1,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,BX,,,mbbs_lrank_final.pdf
2025,1,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,KN,,,mbbs_lrank_final.pdf
2025,1,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,KU,,,mbbs_lrank_final.pdf
2025,1,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,SC,11376,,mbbs_lrank_final.pdf
2025,1,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,ST,,,mbbs_lrank_final.pdf
2025,1,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,EW,,,mbbs_lrank_final.pdf
2025,1,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,SM,6522,"AM:5134, MM:9443, NM:33727, NR:28300",mbbs_lrank_final.pdf
2025,1,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,EZ,6932,,mbbs_lrank_final.pdf
2025,1,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,MU,7487,,mbbs_lrank_final.pdf
2025,1,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,LA,9740,,mbbs_lrank_final.pdf
2025,1,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,DV,,,mbbs_lrank_final.pdf
2025,1,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,VK,,,mbbs_lrank_final.pdf
2025,1,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,BH,6618,,mbbs_lrank_final.pdf
2025,1,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,BX,,,mbbs_lrank_final.pdf
2025,1,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,KN,,,mbbs_lrank_final.pdf
2025,1,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,KU,,,mbbs_lrank_final.pdf
2025,1,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,SC,16631,,mbbs_lrank_final.pdf
2025,1,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,ST,,,mbbs_lrank_final.pdf
2025,1,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,EW,,,mbbs_lrank_final.pdf
2025,1,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,SM,3083,"AC:7666, AM:2812, NC:21494, NR:15649",mbbs_lrank_final.pdf
2025,1,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,EZ,3128,,mbbs_lrank_final.pdf
2025,1,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,MU,3249,,mbbs_lrank_final.pdf
2025,1,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,LA,4179,,mbbs_lrank_final.pdf
2025,1,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,DV,,,mbbs_lrank_final.pdf
2025,1,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,VK,,,mbbs_lrank_final.pdf
2025,1,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,BH,3172,,mbbs_lrank_final.pdf
2025,1,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,BX,,,mbbs_lrank_final.pdf
2025,1,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,KN,,,mbbs_lrank_final.pdf
2025,1,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,KU,,,mbbs_lrank_final.pdf
2025,1,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,SC,14887,,mbbs_lrank_final.pdf
2025,1,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,ST,,,mbbs_lrank_final.pdf
2025,1,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,EW,,,mbbs_lrank_final.pdf
2025,1,MBBS,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",S,SM,7965,"AM:5309, NR:31439",mbbs_lrank_final.pdf
2025,1,MBBS,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",S,EZ,8713,,mbbs_lrank_final.pdf
2025,1,MBBS,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",S,MU,8146,,mbbs_lrank_final.pdf
2025,1,MBBS,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",S,LA,11051,,mbbs_lrank_final.pdf
2025,1,MBBS,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",S,DV,8640,,mbbs_lrank_final.pdf
2025,1,MBBS,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",S,VK,9638,,mbbs_lrank_final.pdf
2025,1,MBBS,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",S,BH,8324,,mbbs_lrank_final.pdf
2025,1,MBBS,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",S,BX,10113,,mbbs_lrank_final.pdf
2025,1,MBBS,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",S,KN,10759,,mbbs_lrank_final.pdf
2025,1,MBBS,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",S,KU,22213,,mbbs_lrank_final.pdf
2025,1,MBBS,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",S,SC,16822,,mbbs_lrank_final.pdf
2025,1,MBBS,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",S,ST,25110,,mbbs_lrank_final.pdf
2025,1,MBBS,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",S,EW,14601,,mbbs_lrank_final.pdf
2025,1,MBBS,EMC,"MES Medical College, Perinthalmanna, Malappuram",S,SM,2957,"AM:2768, MM:4314, NR:20933",mbbs_lrank_final.pdf
2025,1,MBBS,EMC,"MES Medical College, Perinthalmanna, Malappuram",S,EZ,3095,,mbbs_lrank_final.pdf
2025,1,MBBS,EMC,"MES Medical College, Perinthalmanna, Malappuram",S,MU,3112,,mbbs_lrank_final.pdf
