year,phase,course,college_code,college_name,college_type,category,last_rank,other_categories_raw,source_file
2025,3,MBBS,KKM,"Govt. Medical College, Kozhikkode",G,KU,7188,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KKM,"Govt. Medical College, Kozhikkode",G,SC,5623,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KKM,"Govt. Medical College, Kozhikkode",G,ST,11656,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KKM,"Govt. Medical College, Kozhikkode",G,EW,1104,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KLM,"Govt. Medical College, Parippally, Kollam",G,SM,852,"PD:43947, PI:7",mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KLM,"Govt. Medical College, Parippally, Kollam",G,EZ,1307,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KLM,"Govt. Medical College, Parippally, Kollam",G,MU,1302,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KLM,"Govt. Medical College, Parippally, Kollam",G,LA,1341,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KLM,"Govt. Medical College, Parippally, Kollam",G,DV,2496,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KLM,"Govt. Medical College, Parippally, Kollam",G,VK,5454,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KLM,"Govt. Medical College, Parippally, Kollam",G,BH,1819,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KLM,"Govt. Medical College, Parippally, Kollam",G,BX,2039,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KLM,"Govt. Medical College, Parippally, Kollam",G,KN,8828,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KLM,"Govt. Medical College, Parippally, Kollam",G,KU,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KLM,"Govt. Medical College, Parippally, Kollam",G,SC,10661,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KLM,"Govt. Medical College, Parippally, Kollam",G,ST,20179,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KLM,"Govt. Medical College, Parippally, Kollam",G,EW,2291,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KNM,Government Medical College Kannur,G,SM,902,"PD:41698, PI:5",mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KNM,Government Medical College Kannur,G,EZ,1172,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KNM,Government Medical College Kannur,G,MU,1110,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KNM,Government Medical College Kannur,G,LA,1154,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KNM,Government Medical College Kannur,G,DV,2485,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KNM,Government Medical College Kannur,G,VK,5400,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KNM,Government Medical College Kannur,G,BH,1536,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KNM,Government Medical College Kannur,G,BX,1724,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KNM,Government Medical College Kannur,G,KN,8315,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KNM,Government Medical College Kannur,G,KU,16743,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KNM,Government Medical College Kannur,G,SC,10321,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KNM,Government Medical College Kannur,G,ST,22920,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KNM,Government Medical College Kannur,G,EW,2186,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KSM,"Govt. Medical College, Kasaragod",G,SM,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KSM,"Govt. Medical College, Kasaragod",G,EZ,2409,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KSM,"Govt. Medical College, Kasaragod",G,MU,2394,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KSM,"Govt. Medical College, Kasaragod",G,LA,2916,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KSM,"Govt. Medical College, Kasaragod",G,DV,3689,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KSM,"Govt. Medical College, Kasaragod",G,VK,7450,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KSM,"Govt. Medical College, Kasaragod",G,BH,3104,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KSM,"Govt. Medical College, Kasaragod",G,BX,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KSM,"Govt. Medical College, Kasaragod",G,KN,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KSM,"Govt. Medical College, Kasaragod",G,KU,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KSM,"Govt. Medical College, Kasaragod",G,SC,15624,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KSM,"Govt. Medical College, Kasaragod",G,ST,24479,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KSM,"Govt. Medical College, Kasaragod",G,EW,3467,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KTM,"Govt. Medical College, Kottayam",G,SM,594,"CC:2, DA:13430, DK:23204, PD:37194, PI:1, XS:604",mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KTM,"Govt. Medical College, Kottayam",G,EZ,815,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KTM,"Govt. Medical College, Kottayam",G,MU,673,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KTM,"Govt. Medical College, Kottayam",G,LA,799,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KTM,"Govt. Medical College, Kottayam",G,DV,1200,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KTM,"Govt. Medical College, Kottayam",G,VK,3887,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KTM,"Govt. Medical College, Kottayam",G,BH,820,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KTM,"Govt. Medical College, Kottayam",G,BX,1351,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KTM,"Govt. Medical College, Kottayam",G,KN,6247,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KTM,"Govt. Medical College, Kottayam",G,KU,14879,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KTM,"Govt. Medical College, Kottayam",G,SC,9173,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KTM,"Govt. Medical College, Kottayam",G,ST,17812,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,KTM,"Govt. Medical College, Kottayam",G,EW,1496,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,MLP,"Govt. Medical College, Manjeri",G,SM,842,"DA:13760, PD:43642, PI:4, SD:2599, XS:1273",mbbs_lrank_p3_final2.pdf
2025,3,MBBS,MLP,"Govt. Medical College, Manjeri",G,EZ,1213,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,MLP,"Govt. Medical College, Manjeri",G,MU,907,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,MLP,"Govt. Medical College, Manjeri",G,LA,1359,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,MLP,"Govt. Medical College, Manjeri",G,DV,2420,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,MLP,"Govt. Medical College, Manjeri",G,VK,5541,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,MLP,"Govt. Medical College, Manjeri",G,BH,1908,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,MLP,"Govt. Medical College, Manjeri",G,BX,1794,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,MLP,"Govt. Medical College, Manjeri",G,KN,8088,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,MLP,"Govt. Medical College, Manjeri",G,KU,16959,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,MLP,"Govt. Medical College, Manjeri",G,SC,11404,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,MLP,"Govt. Medical College, Manjeri",G,ST,21411,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,MLP,"Govt. Medical College, Manjeri",G,EW,2118,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PKM,"Government Medical College, Palakkad",G,SM,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PKM,"Government Medical College, Palakkad",G,EZ,1686,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PKM,"Government Medical College, Palakkad",G,MU,1580,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PKM,"Government Medical College, Palakkad",G,LA,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PKM,"Government Medical College, Palakkad",G,DV,2573,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PKM,"Government Medical College, Palakkad",G,VK,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PKM,"Government Medical College, Palakkad",G,BH,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PKM,"Government Medical College, Palakkad",G,BX,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PKM,"Government Medical College, Palakkad",G,KN,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PKM,"Government Medical College, Palakkad",G,KU,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PKM,"Government Medical College, Palakkad",G,SC,15239,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PKM,"Government Medical College, Palakkad",G,ST,22753,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PKM,"Government Medical College, Palakkad",G,EW,2709,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PTM,"Government Medical College, Konni, Pathanamthitta",G,SM,,"DM:22110, PD:43821, PT:5",mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PTM,"Government Medical College, Konni, Pathanamthitta",G,EZ,1797,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PTM,"Government Medical College, Konni, Pathanamthitta",G,MU,2100,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PTM,"Government Medical College, Konni, Pathanamthitta",G,LA,1892,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PTM,"Government Medical College, Konni, Pathanamthitta",G,DV,2604,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PTM,"Government Medical College, Konni, Pathanamthitta",G,VK,6514,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PTM,"Government Medical College, Konni, Pathanamthitta",G,BH,2332,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PTM,"Government Medical College, Konni, Pathanamthitta",G,BX,2396,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PTM,"Government Medical College, Konni, Pathanamthitta",G,KN,8873,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PTM,"Government Medical College, Konni, Pathanamthitta",G,KU,19105,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PTM,"Government Medical College, Konni, Pathanamthitta",G,SC,12463,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PTM,"Government Medical College, Konni, Pathanamthitta",G,ST,24871,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,PTM,"Government Medical College, Konni, Pathanamthitta",G,EW,2686,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TCM,"Govt. Medical College, Thrissur",G,SM,553,"DA:10305, HR:11187, PD:36644, PT:3, XS:709",mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TCM,"Govt. Medical College, Thrissur",G,EZ,794,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TCM,"Govt. Medical College, Thrissur",G,MU,603,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TCM,"Govt. Medical College, Thrissur",G,LA,849,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TCM,"Govt. Medical College, Thrissur",G,DV,1934,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TCM,"Govt. Medical College, Thrissur",G,VK,4531,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TCM,"Govt. Medical College, Thrissur",G,BH,1223,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TCM,"Govt. Medical College, Thrissur",G,BX,1421,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TCM,"Govt. Medical College, Thrissur",G,KN,6595,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TCM,"Govt. Medical College, Thrissur",G,KU,10556,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TCM,"Govt. Medical College, Thrissur",G,SC,8673,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TCM,"Govt. Medical College, Thrissur",G,ST,18453,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TCM,"Govt. Medical College, Thrissur",G,EW,1746,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TVM,"Govt. Medical College, Thiruvananthapuram",G,SM,370,"DA:13306, DK:2696, NQ:22223, PD:30485, PT:4, XS:441",mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TVM,"Govt. Medical College, Thiruvananthapuram",G,EZ,611,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TVM,"Govt. Medical College, Thiruvananthapuram",G,MU,450,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TVM,"Govt. Medical College, Thiruvananthapuram",G,LA,690,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TVM,"Govt. Medical College, Thiruvananthapuram",G,DV,789,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TVM,"Govt. Medical College, Thiruvananthapuram",G,VK,3297,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TVM,"Govt. Medical College, Thiruvananthapuram",G,BH,760,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TVM,"Govt. Medical College, Thiruvananthapuram",G,BX,502,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TVM,"Govt. Medical College, Thiruvananthapuram",G,KN,4808,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TVM,"Govt. Medical College, Thiruvananthapuram",G,KU,14155,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TVM,"Govt. Medical College, Thiruvananthapuram",G,SC,8701,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TVM,"Govt. Medical College, Thiruvananthapuram",G,ST,17277,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,TVM,"Govt. Medical College, Thiruvananthapuram",G,EW,1328,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,WYM,"Govt. Medical College, Wayanad",G,SM,,PD:44137,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,WYM,"Govt. Medical College, Wayanad",G,EZ,2353,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,WYM,"Govt. Medical College, Wayanad",G,MU,2388,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,WYM,"Govt. Medical College, Wayanad",G,LA,2833,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,WYM,"Govt. Medical College, Wayanad",G,DV,3457,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,WYM,"Govt. Medical College, Wayanad",G,VK,8062,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,WYM,"Govt. Medical College, Wayanad",G,BH,3119,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,WYM,"Govt. Medical College, Wayanad",G,BX,2849,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,WYM,"Govt. Medical College, Wayanad",G,KN,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,WYM,"Govt. Medical College, Wayanad",G,KU,24407,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,WYM,"Govt. Medical College, Wayanad",G,SC,15494,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,WYM,"Govt. Medical College, Wayanad",G,ST,25421,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,WYM,"Govt. Medical College, Wayanad",G,EW,3229,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,SM,10678,"AM:7150, MM:14048, NR:43873",mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,EZ,11120,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,MU,11925,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,LA,10856,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,DV,13481,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,VK,10971,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,BH,12385,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,BX,12255,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,KN,13922,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,KU,25834,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,SC,18029,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,ST,27405,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AAM,"Al Azhar Medical college, Thodupuzha",S,EW,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,SM,2678,"AC:7059, AM:2504, NC:24800, NR:15190",mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,EZ,2765,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,MU,2806,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,LA,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,DV,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,VK,6594,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,BH,4485,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,BX,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,KN,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,KU,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,SC,12876,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,ST,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AMC,"Amala Institute of Medical Sciences, Thrissur",S,EW,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,SM,8561,"AM:6522, MM:12316, NM:44474, NR:32089",mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,EZ,10041,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,MU,10462,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,LA,9991,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,DV,10190,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,VK,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,BH,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,BX,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,KN,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,KU,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,SC,17935,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,ST,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",S,EW,,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,SM,3599,"AC:8885, AM:3118, NC:27585, NR:15657",mbbs_lrank_p3_final2.pdf
2025,3,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,EZ,4250,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,MU,4592,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,LA,3942,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,DV,4179,,mbbs_lrank_p3_final2.pdf
2025,3,MBBS,BCM,"Believers Church Medical College Hospital, Thiruvalla",S,VK,,,mbbs_lrank_p3_final2.pdf
